station_id, obs_time, wx, rh, t, td, wdir, wspeed, pressure
SBNF,201407151040,Fog,100,16,18,300,4,1022.39 
SBNF,201407151000,Patches of Fog,100,15,18,310,4,1022.39 
SBNF,201407150900,Fair,100,15,18,310,4,1022.39 
SBNF,201407150300,Fair,94,16,18,300,4,1022.39 
SBNF,201407150200,Fair,94,16,18,300,4,1022.39 
SBNF,201407150100,Fair,88,18,18,280,7,1022.39 
SBNF,201407150000,Fair,88,18,18,280,7,1022.39 
SBNF,201407142300,Partly Cloudy,88,20,18,270,9,1022.39 
SBNF,201407142200,Partly Cloudy,88,20,18,270,9,1022.39 
SBNF,201407142100,Mostly Cloudy,88,20,18,270,9,1022.39 
SBNF,201407142000,Partly Cloudy,88,21,18,260,9,1021.39 
SBNF,201407141900,Partly Cloudy,88,21,18,260,9,1021.39 
SBNF,201407141800,Partly Cloudy,88,21,18,260,9,1021.39 
SBNF,201407141700,Partly Cloudy,83,22,18,260,9,1022.39 
SBNF,201407141600,Fair,78,23,18,280,9,1022.39 
SBNF,201407141500,Fair,73,23,18,280,9,1022.39 
SBNF,201407141400,Partly Cloudy,78,22,18,260,9,1022.39 
SBNF,201407141300,Partly Cloudy,83,22,18,260,9,1022.39 
SBNF,201407141200,Mostly Cloudy,88,21,18,260,9,1021.39 
SBNF,201407141100,Partly Cloudy,94,20,18,270,9,1022.39 
SBNF,201407141000,Fair,100,17,18,270,6,1022.39 
SBNF,201407140900,Fair,100,18,18,280,7,1022.39 
SBNF,201407140300,Mostly Cloudy,88,20,18,270,9,1022.39 
SBNF,201407140200,Partly Cloudy,83,21,18,260,9,1021.39 
SBNF,201407140100,Mostly Cloudy,88,21,18,260,9,1021.39 
SBNF,201407140000,Mostly Cloudy,88,21,18,260,9,1021.39 
SBNF,201407132300,Mostly Cloudy,94,21,18,260,9,1021.39 
SBNF,201407132200,Mostly Cloudy,94,21,18,260,9,1021.39 
SBNF,201407132100,Mostly Cloudy,88,21,18,260,9,1021.39 
SBNF,201407132000,Mostly Cloudy,88,21,18,260,9,1021.39 
SBNF,201407131900,Mostly Cloudy,88,21,18,260,9,1021.39 
SBNF,201407131800,Showers in the Vicinity,88,21,18,260,9,1021.39 
SBNF,201407131700,Mostly Cloudy,94,21,18,260,9,1021.39 
SBNF,201407131600,Mostly Cloudy,94,21,18,260,9,1021.39 
SBNF,201407131500,Mostly Cloudy,83,22,18,260,9,1022.39 
SBNF,201407131425,Mostly Cloudy,88,22,18,260,9,1022.39 
SBNF,201407131400,Mostly Cloudy,94,21,18,260,9,1021.39 
SBNF,201407131300,Light Rain,94,21,18,260,9,1021.39 
SBNF,201407131200,Mostly Cloudy,94,21,18,260,9,1021.39 
SBNF,201407131100,Mostly Cloudy,100,19,18,280,7,1022.39 
SBNF,201407131040,Mostly Cloudy,100,18,18,280,7,1022.39 
SBNF,201407131000,Light Rain,100,18,18,280,7,1022.39 
SBNF,201407130900,Light Rain,100,18,18,280,7,1022.39 
SBNF,201407130300,Partly Cloudy,94,18,18,280,7,1022.39 
SBNF,201407130200,Mostly Cloudy,94,19,18,280,7,1022.39 
SBNF,201407130100,Partly Cloudy,88,20,18,270,9,1022.39 
SBNF,201407130000,Partly Cloudy,94,20,18,270,9,1022.39 
SBNF,201407122200,Mostly Cloudy,94,20,18,270,9,1022.39 
SBNF,201407122100,Mostly Cloudy,94,20,18,270,9,1022.39 
SBNF,201407122000,Mostly Cloudy,83,21,18,260,9,1021.39 
SBNF,201407121900,Mostly Cloudy,83,21,18,260,9,1021.39 
SBNF,201407121800,Fair,78,22,18,260,9,1022.39 
SBNF,201407121700,Fair,78,22,18,260,9,1022.39 
SBNF,201407121600,Mostly Cloudy,78,22,18,260,9,1022.39 
SBNF,201407121500,Partly Cloudy,83,21,18,260,9,1021.39 
SBNF,201407121400,Mostly Cloudy,78,21,18,260,9,1021.39 
SBNF,201407121300,Mostly Cloudy,88,19,18,280,7,1022.39 
SBNF,201407121200,Partly Cloudy,94,18,18,280,7,1022.39 
SBNF,201407121100,Partly Cloudy,94,17,18,270,6,1022.39 
SBNF,201407121000,Partly Cloudy,100,16,18,300,4,1022.39 
SBNF,201407120900,Mostly Cloudy,100,16,18,300,4,1022.39 
SBNF,201407120300,Partly Cloudy,94,17,18,270,6,1022.39 
SBNF,201407120200,Mostly Cloudy,94,18,18,280,7,1022.39 
SBNF,201407120100,Mostly Cloudy,94,19,18,280,7,1022.39 
SBNF,201407120000,Mostly Cloudy,100,18,18,280,7,1022.39 
SBNF,201407112300,Mostly Cloudy,88,19,18,280,7,1022.39 
SBNF,201407112240,Mostly Cloudy,88,19,18,280,7,1022.39 
SBNF,201407112200,Partly Cloudy,94,19,18,280,7,1022.39 
SBNF,201407112100,Mostly Cloudy,94,19,18,280,7,1022.39 
SBNF,201407112000,Partly Cloudy,83,20,18,270,9,1022.39 
SBNF,201407111900,Fair,78,21,18,260,9,1021.39 
SBNF,201407111800,Partly Cloudy,78,21,18,260,9,1021.39 
SBNF,201407111700,Partly Cloudy,83,21,18,260,9,1021.39 
SBNF,201407111600,Fair,73,22,18,260,9,1022.39 
SBNF,201407111400,Fair,83,20,18,270,9,1022.39 
SBNF,201407111300,Partly Cloudy,94,17,18,270,6,1022.39 
SBNF,201407111200,Fog,100,16,18,300,4,1022.39 
SBNF,201407111040,Fog,100,15,18,310,4,1022.39 
SBNF,201407111000,Fog,100,15,18,310,4,1022.39 
SBNF,201407110945,Fog,100,15,18,310,4,1022.39 
SBNF,201407110935,Fog,100,15,18,310,4,1022.39 
SBNF,201407110900,Fog,100,15,18,310,4,1022.39 
SBNF,201407110300,Fair,94,16,18,300,4,1022.39 
SBNF,201407110200,Partly Cloudy,88,17,18,270,6,1022.39 
SBNF,201407110100,Partly Cloudy,88,18,18,280,7,1022.39 
SBNF,201407110000,Fair,83,19,18,280,7,1022.39 
SBNF,201407102300,Partly Cloudy,88,19,18,280,7,1022.39 
SBNF,201407102200,Partly Cloudy,83,20,18,270,9,1022.39 
SBNF,201407102100,Partly Cloudy,83,20,18,270,9,1022.39 
SBNF,201407102000,Partly Cloudy,83,20,18,270,9,1022.39 
SBNF,201407101900,Partly Cloudy,83,20,18,270,9,1022.39 
SBNF,201407101800,Mostly Cloudy,83,21,18,260,9,1021.39 
SBNF,201407101700,Mostly Cloudy,83,21,18,260,9,1021.39 
SBNF,201407101600,Mostly Cloudy,83,21,18,260,9,1021.39 
SBNF,201407101500,Mostly Cloudy,83,21,18,260,9,1021.39 
SBNF,201407101400,Mostly Cloudy,88,20,18,270,9,1022.39 
SBNF,201407101300,Mostly Cloudy,94,19,18,280,7,1022.39 
SBNF,201407101200,Mostly Cloudy,100,18,18,280,7,1022.39 
SBNF,201407101100,Mostly Cloudy,100,18,18,280,7,1022.39 
SBNF,201407101000,Mostly Cloudy,100,18,18,280,7,1022.39 
SBNF,201407100900,Mostly Cloudy,100,18,18,280,7,1022.39 
SBNF,201407100300,Mostly Cloudy,100,18,18,280,7,1022.39 
SBNF,201407100200,Mostly Cloudy,100,18,18,280,7,1022.39 
SBNF,201407100100,Mostly Cloudy,100,18,18,280,7,1022.39 
SBNF,201407100000,Mostly Cloudy,100,18,18,280,7,1022.39 
SBNF,201407092300,Light Rain,100,18,18,280,7,1022.39 
SBNF,201407092200,Light Rain,100,18,18,280,7,1022.39 
SBNF,201407092100,Light Rain,94,19,18,280,7,1022.39 
SBNF,201407092000,Mostly Cloudy,88,19,18,280,7,1022.39 
SBNF,201407091900,Mostly Cloudy,78,21,18,260,9,1021.39 
SBNF,201407091800,Mostly Cloudy,83,20,18,270,9,1022.39 
SBNF,201407091700,Mostly Cloudy,78,21,18,260,9,1021.39 
SBNF,201407091600,Mostly Cloudy,73,21,18,260,9,1021.39 
SBNF,201407091500,Mostly Cloudy,78,20,18,270,9,1022.39 
SBNF,201407091400,Mostly Cloudy,83,19,18,280,7,1022.39 
SBNF,201407091300,Mostly Cloudy,88,18,18,280,7,1022.39 
SBNF,201407091200,Mostly Cloudy,88,18,18,280,7,1022.39 
SBNF,201407091100,Mostly Cloudy,88,17,18,270,6,1022.39 
SBNF,201407091000,Mostly Cloudy,88,17,18,270,6,1022.39 
SBNF,201407090900,Mostly Cloudy,88,17,18,270,6,1022.39 
SBNF,201407090325,Mostly Cloudy,82,17,18,270,6,1022.39 
SBNF,201407090300,Mostly Cloudy,82,17,18,270,6,1022.39 
SBNF,201407090200,Mostly Cloudy,82,17,20,280,11,1009.4 
SBNF,201407090100,Mostly Cloudy,82,17,20,280,11,1009.4 
SBNF,201407082300,Mostly Cloudy,68,18,20,200,4,1009.4 
SBNF,201407082200,Mostly Cloudy,68,18,20,200,4,1009.4 
SBNF,201407082100,Mostly Cloudy,68,18,20,200,4,1009.4 
SBNF,201407082000,Mostly Cloudy,68,19,20,80,4,1010.4 
SBNF,201407081900,Mostly Cloudy,68,19,20,80,4,1010.4 
SBNF,201407081800,Mostly Cloudy,64,20,19,100,13,1009.4 
SBNF,201407081700,Mostly Cloudy,64,20,19,100,13,1009.4 
SBNF,201407081600,Partly Cloudy,64,20,19,100,13,1009.4 
SBNF,201407081500,Fair,68,19,20,80,4,1010.4 
SBNF,201407081400,Partly Cloudy,68,18,20,200,4,1009.4 
SBNF,201407081300,Mostly Cloudy,77,17,20,280,11,1009.4 
SBNF,201407081200,Cloudy,82,17,20,280,11,1009.4 
SBNF,201407081100,Mostly Cloudy,94,16,20,100,22,1009.4 
SBNF,201407080900,Mostly Cloudy,94,16,20,100,22,1009.4 
SBNF,201407080300,Mostly Cloudy,88,16,20,100,22,1009.4 
SBNF,201407080200,Light Rain,88,16,20,100,22,1009.4 
SBNF,201407080100,Mostly Cloudy,88,16,20,100,22,1009.4 
SBNF,201407080000,Mostly Cloudy,88,16,20,100,22,1009.4 
SBNF,201407072300,Mostly Cloudy,82,17,20,280,11,1009.4 
SBNF,201407072200,Mostly Cloudy,88,17,20,280,11,1009.4 
SBNF,201407072100,Mostly Cloudy,83,18,20,200,4,1009.4 
SBNF,201407072000,Mostly Cloudy,83,18,20,200,4,1009.4 
SBNF,201407071900,Mostly Cloudy,83,18,20,200,4,1009.4 
SBNF,201407071800,Mostly Cloudy,78,19,20,80,4,1010.4 
SBNF,201407071700,Mostly Cloudy,78,20,19,100,13,1009.4 
SBNF,201407071600,Partly Cloudy,73,20,19,100,13,1009.4 
SBNF,201407071500,Fair,73,20,19,100,13,1009.4 
SBNF,201407071400,Mostly Cloudy,68,20,19,100,13,1009.4 
SBNF,201407071300,Mostly Cloudy,78,20,19,100,13,1009.4 
SBNF,201407071200,Mostly Cloudy,83,20,19,100,13,1009.4 
SBNF,201407071100,Mostly Cloudy,94,20,19,100,13,1009.4 
SBNF,201407071000,Mostly Cloudy,100,20,19,100,13,1009.4 
SBNF,201407070900,Mostly Cloudy,94,20,19,100,13,1009.4 
SBNF,201407070300,Fair,94,19,20,80,4,1010.4 
SBNF,201407070100,Fair,100,19,20,80,4,1010.4 
SBNF,201407070000,Fair,94,20,19,100,13,1009.4 
SBNF,201407062300,Fair,94,20,19,100,13,1009.4 
SBNF,201407062200,Fair,94,20,19,100,13,1009.4 
SBNF,201407062100,Partly Cloudy,88,21,19,90,15,1008.4 
SBNF,201407062000,Mostly Cloudy,83,22,19,160,13,1008.4 
SBNF,201407061900,Mostly Cloudy,83,22,19,160,13,1008.4 
SBNF,201407061800,Mostly Cloudy,88,22,19,160,13,1008.4 
SBNF,201407061700,Mostly Cloudy,78,24,20,130,9,1010.4 
SBNF,201407061600,Mostly Cloudy,78,23,19,150,9,1009.4 
SBNF,201407061500,Mostly Cloudy,83,23,19,150,9,1009.4 
SBNF,201407061400,Mostly Cloudy,88,22,19,160,13,1008.4 
SBNF,201407061300,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407061100,Fog,100,19,20,80,4,1010.4 
SBNF,201407061015,Fog,100,19,20,80,4,1010.4 
SBNF,201407061000,Mostly Cloudy,100,19,20,80,4,1010.4 
SBNF,201407060900,Mostly Cloudy,100,19,20,80,4,1010.4 
SBNF,201407060300,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407060200,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407060100,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407060000,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407052300,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407052200,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407052100,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407052000,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407051900,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407051800,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407051700,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407051600,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407051545,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407051500,Fog,100,20,19,100,13,1009.4 
SBNF,201407051415,Fog,100,20,19,100,13,1009.4 
SBNF,201407051400,Fog,100,20,19,100,13,1009.4 
SBNF,201407051340,Fog,100,20,19,100,13,1009.4 
SBNF,201407051300,Fog,100,20,19,100,13,1009.4 
SBNF,201407051200,Fog,100,19,20,80,4,1010.4 
SBNF,201407051100,Fog,100,19,20,80,4,1010.4 
SBNF,201407051000,Light Drizzle,100,19,20,80,4,1010.4 
SBNF,201407050915,Light Drizzle,100,19,20,80,4,1010.4 
SBNF,201407050900,Light Drizzle,100,19,20,80,4,1010.4 
SBNF,201407050300,Fog,100,20,19,100,13,1009.4 
SBNF,201407050200,Fog,100,20,19,100,13,1009.4 
SBNF,201407050100,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407050000,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407042200,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407042030,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407042000,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407041940,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407041920,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201407041900,Fair,88,22,19,160,13,1008.4 
SBNF,201407041800,Fair,94,22,19,160,13,1008.4 
SBNF,201407041700,Fair,88,22,19,160,13,1008.4 
SBNF,201407041600,Fair,94,21,19,90,15,1008.4 
SBNF,201407041500,Fair,94,20,19,100,13,1009.4 
SBNF,201407041400,Fair,94,21,19,90,15,1008.4 
SBNF,201407041300,Fair,94,21,19,90,15,1008.4 
SBNF,201407041200,Fog,88,21,19,90,15,1008.4 
SBNF,201407040900,Fog,94,19,20,80,4,1010.4 
SBNF,201407040300,Fog,94,20,19,100,13,1009.4 
SBNF,201407040200,Fog,94,20,19,100,13,1009.4 
SBNF,201407040140,Fog,94,20,19,100,13,1009.4 
SBNF,201407040100,Mostly Cloudy,100,20,19,100,13,1009.4 
SBNF,201407040045,Mostly Cloudy,100,20,19,100,13,1009.4 
SBNF,201407040025,Mostly Cloudy,100,20,19,100,13,1009.4 
SBNF,201407040000,Fog,94,20,19,100,13,1009.4 
SBNF,201407032300,Fog,100,20,19,100,13,1009.4 
SBNF,201407032245,Fog,100,20,19,100,13,1009.4 
SBNF,201407032200,Fair,94,20,19,100,13,1009.4 
SBNF,201407032100,Fair,94,20,19,100,13,1009.4 
SBNF,201407032000,Fair,88,21,19,90,15,1008.4 
SBNF,201407031900,Fair,83,22,19,160,13,1008.4 
SBNF,201407031800,Fair,83,22,19,160,13,1008.4 
SBNF,201407031700,Fair,83,22,19,160,13,1008.4 
SBNF,201407031500,Fair,60,22,19,160,13,1008.4 
SBNF,201407031400,Fair,69,22,19,160,13,1008.4 
SBNF,201407031300,Fair,88,19,20,80,4,1010.4 
SBNF,201407031200,Fair,88,18,20,200,4,1009.4 
SBNF,201407031100,Fair,94,16,20,100,22,1009.4 
SBNF,201407031000,Fair,94,16,20,100,22,1009.4 
SBNF,201407030200,Fair,88,17,20,280,11,1009.4 
SBNF,201407030100,Fair,88,17,20,280,11,1009.4 
SBNF,201407030000,Fair,77,18,20,200,4,1009.4 
SBNF,201407022200,Fair,100,16,20,100,22,1009.4 
SBNF,201407022100,Fair,83,19,20,80,4,1010.4 
SBNF,201407022000,Fair,78,20,19,100,13,1009.4 
SBNF,201407021900,Fair,68,21,19,90,15,1008.4 
SBNF,201407021800,Fair,68,21,19,90,15,1008.4 
SBNF,201407021700,Fair,73,20,19,100,13,1009.4 
SBNF,201407021600,Fair,73,20,19,100,13,1009.4 
SBNF,201407021500,Fair,83,18,20,200,4,1009.4 
SBNF,201407021400,Fair,88,17,20,280,11,1009.4 
SBNF,201407021300,Fair,94,15,20,100,15,1007.4 
SBNF,201407021200,Fair,100,14,20,150,13,1007.4 
SBNF,201407021100,Fair,94,14,20,150,13,1007.4 
SBNF,201407020900,Fair,100,13,20,150,13,1007.4 
SBNF,201407020300,Fair,94,14,20,150,13,1007.4 
SBNF,201407020200,Fair,94,14,20,150,13,1007.4 
SBNF,201407020100,Fair,94,15,20,100,15,1007.4 
SBNF,201407020000,Fair,94,15,20,100,15,1007.4 
SBNF,201407012300,Fair,88,17,20,280,11,1009.4 
SBNF,201407012200,Fair,83,18,20,200,4,1009.4 
SBNF,201407012100,Fair,78,20,19,100,13,1009.4 
SBNF,201407012000,Fair,57,23,19,150,9,1009.4 
SBNF,201407011900,Fair,53,23,19,150,9,1009.4 
SBNF,201407011800,Fair,53,23,19,150,9,1009.4 
SBNF,201407011700,Fair,53,23,19,150,9,1009.4 
SBNF,201407011600,Fair,57,22,19,160,13,1008.4 
SBNF,201407011500,Fair,60,21,19,90,15,1008.4 
SBNF,201407011400,Fair,64,19,20,80,4,1010.4 
SBNF,201407011300,Fair,64,18,20,200,4,1009.4 
SBNF,201407011200,Fair,68,17,20,280,11,1009.4 
SBNF,201407011100,Fair,72,16,20,100,22,1009.4 
SBNF,201407011000,Fair,77,15,20,100,15,1007.4 
SBNF,201407010900,Fair,72,16,20,100,22,1009.4 
SBNF,201407010300,Fair,82,16,20,100,22,1009.4 
SBNF,201407010200,Fair,77,17,20,280,11,1009.4 
SBNF,201407010100,Fair,73,18,20,200,4,1009.4 
SBNF,201407010000,Fair,82,17,20,280,11,1009.4 
SBNF,201406302300,Fair,77,18,20,200,4,1009.4 
SBNF,201406302200,Fair,73,19,20,80,4,1010.4 
SBNF,201406302100,Fair,68,20,19,100,13,1009.4 
SBNF,201406302000,Fair,57,22,19,160,13,1008.4 
SBNF,201406301900,Fair,53,23,19,150,9,1009.4 
SBNF,201406301800,Fair,50,24,20,130,9,1010.4 
SBNF,201406301700,Fair,50,23,19,150,9,1009.4 
SBNF,201406301600,Fair / Windy,50,22,19,160,13,1008.4 
SBNF,201406301500,Fair / Windy,53,21,19,90,15,1008.4 
SBNF,201406301400,Fair,52,20,19,100,13,1009.4 
SBNF,201406301300,Fair,56,19,20,80,4,1010.4 
SBNF,201406301200,Fair,59,18,20,200,4,1009.4 
SBNF,201406301100,Fair,63,17,20,280,11,1009.4 
SBNF,201406301000,Fair,63,17,20,280,11,1009.4 
SBNF,201406300900,Fair,72,16,20,100,22,1009.4 
SBNF,201406300300,Fair,68,19,20,80,4,1010.4 
SBNF,201406300200,Fair,77,18,20,200,4,1009.4 
SBNF,201406300000,Fair,64,20,19,100,13,1009.4 
SBNF,201406292300,Fair,60,21,19,90,15,1008.4 
SBNF,201406292200,Fair,53,22,19,160,13,1008.4 
SBNF,201406292100,Fair,53,22,19,160,13,1008.4 
SBNF,201406292000,Fair,50,24,20,130,9,1010.4 
SBNF,201406291900,Fair,47,25,19,160,11,1011.4 
SBNF,201406291800,Partly Cloudy,47,26,19,170,4,1012.4 
SBNF,201406291700,Partly Cloudy,44,26,19,170,4,1012.4 
SBNF,201406291600,Fair,57,25,19,160,11,1011.4 
SBNF,201406291500,Fair,65,23,19,150,9,1009.4 
SBNF,201406291400,Partly Cloudy,73,22,19,160,13,1008.4 
SBNF,201406291200,Mostly Cloudy,94,19,20,80,4,1010.4 
SBNF,201406291100,Mostly Cloudy,94,20,19,100,13,1009.4 
SBNF,201406291000,Light Rain,100,19,20,80,4,1010.4 
SBNF,201406290900,Rain,100,20,19,100,13,1009.4 
SBNF,201406290300,Rain,100,20,19,100,13,1009.4 
SBNF,201406290250,Rain,100,20,19,100,13,1009.4 
SBNF,201406290200,Mostly Cloudy,100,20,19,100,13,1009.4 
SBNF,201406290100,Light Rain,100,20,19,100,13,1009.4 
SBNF,201406290000,Light Rain,100,20,19,100,13,1009.4 
SBNF,201406282335,Light Rain,100,20,19,100,13,1009.4 
SBNF,201406282300,Light Rain,100,20,19,100,13,1009.4 
SBNF,201406282200,Light Rain,100,20,19,100,13,1009.4 
SBNF,201406282130,Light Rain,100,20,19,100,13,1009.4 
SBNF,201406282100,Light Rain,100,19,20,80,4,1010.4 
SBNF,201406282000,Light Rain with Thunder,100,19,20,80,4,1010.4 
SBNF,201406281800,Fog,100,20,19,100,13,1009.4 
SBNF,201406281700,Light Drizzle,94,20,19,100,13,1009.4 
SBNF,201406281600,Light Drizzle,94,20,19,100,13,1009.4 
SBNF,201406281500,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201406281400,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201406281200,Mostly Cloudy,100,20,19,100,13,1009.4 
SBNF,201406281110,Mostly Cloudy,100,20,19,100,13,1009.4 
SBNF,201406281100,Fog,100,20,19,100,13,1009.4 
SBNF,201406281050,Fog,100,20,19,100,13,1009.4 
SBNF,201406281010,Mostly Cloudy,100,20,19,100,13,1009.4 
SBNF,201406281000,Partly Cloudy,100,20,19,100,13,1009.4 
SBNF,201406280900,Mostly Cloudy,100,20,19,100,13,1009.4 
SBNF,201406280300,Light Rain,100,20,19,100,13,1009.4 
SBNF,201406280200,Light Rain,100,20,19,100,13,1009.4 
SBNF,201406280100,Light Rain,100,20,19,100,13,1009.4 
SBNF,201406280000,Light Drizzle,100,20,19,100,13,1009.4 
SBNF,201406272300,Light Drizzle,100,20,19,100,13,1009.4 
SBNF,201406272220,Light Drizzle,100,19,20,80,4,1010.4 
SBNF,201406272200,Light Drizzle,94,20,19,100,13,1009.4 
SBNF,201406272148,Light Drizzle,94,20,19,100,13,1009.4 
SBNF,201406272100,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201406272000,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201406271900,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201406271825,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201406271800,Mostly Cloudy,100,20,19,100,13,1009.4 
SBNF,201406271700,Mostly Cloudy,100,20,19,100,13,1009.4 
SBNF,201406271600,Mostly Cloudy,100,20,19,100,13,1009.4 
SBNF,201406271500,Mostly Cloudy,100,19,20,80,4,1010.4 
SBNF,201406271435,Mostly Cloudy,100,19,20,80,4,1010.4 
SBNF,201406271400,Light Rain,94,20,19,100,13,1009.4 
SBNF,201406271300,Light Rain,100,19,20,80,4,1010.4 
SBNF,201406271235,Light Rain,100,19,20,80,4,1010.4 
SBNF,201406271220,Rain,100,19,20,80,4,1010.4 
SBNF,201406271200,Light Rain,100,19,20,80,4,1010.4 
SBNF,201406271135,Light Rain,100,19,20,80,4,1010.4 
SBNF,201406271030,Light Rain,100,19,20,80,4,1010.4 
SBNF,201406271000,Light Rain,100,18,20,200,4,1009.4 
SBNF,201406270900,Rain,94,19,20,80,4,1010.4 
SBNF,201406270335,Light Rain,94,20,19,100,13,1009.4 
SBNF,201406270300,Light Rain,100,20,19,100,13,1009.4 
SBNF,201406270200,Mostly Cloudy,100,20,19,100,13,1009.4 
SBNF,201406270100,Mostly Cloudy,100,20,19,100,13,1009.4 
SBNF,201406270020,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201406270000,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201406262300,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201406262200,Mostly Cloudy,94,21,19,90,15,1008.4 
SBNF,201406262100,Partly Cloudy,94,21,19,90,15,1008.4 
SBNF,201406262000,Partly Cloudy,94,21,19,90,15,1008.4 
SBNF,201406261900,Fair,88,22,19,160,13,1008.4 
SBNF,201406261700,Fair,78,24,20,130,9,1010.4 
SBNF,201406261600,Fair,78,24,20,130,9,1010.4 
SBNF,201406261500,Fair,78,24,20,130,9,1010.4 
SBNF,201406261400,Partly Cloudy,88,22,19,160,13,1008.4 
SBNF,201406261300,Partly Cloudy,83,22,19,160,13,1008.4 
SBNF,201406261200,Mostly Cloudy,94,20,19,100,13,1009.4 
SBNF,201406261100,Mostly Cloudy,94,20,19,100,13,1009.4 
SBNF,201406261000,Mostly Cloudy,94,20,19,100,13,1009.4 
SBNF,201406260900,Light Rain,94,19,20,80,4,1010.4 
SBNF,201406260300,Fair,100,19,20,80,4,1010.4 
SBNF,201406260200,Fair,100,19,20,80,4,1010.4 
SBNF,201406260100,Fair,94,20,19,100,13,1009.4 
SBNF,201406260000,Partly Cloudy,94,20,19,100,13,1009.4 
SBNF,201406252200,Fair,94,20,19,100,13,1009.4 
SBNF,201406252100,Mostly Cloudy,88,22,19,160,13,1008.4 
SBNF,201406251900,Mostly Cloudy,88,21,19,90,15,1008.4 
SBNF,201406251700,Light Rain,94,21,19,90,15,1008.4 
SBNF,201406251600,Light Rain,94,21,19,90,15,1008.4 
SBNF,201406251500,Mostly Cloudy,94,20,19,100,13,1009.4 
SBNF,201406251400,Mostly Cloudy,100,20,19,100,13,1009.4 
SBNF,201406251300,Fair,94,20,19,100,13,1009.4 
SBNF,201406251200,Partly Cloudy,94,20,19,100,13,1009.4 
SBNF,201406251100,Fair,100,19,20,80,4,1010.4 
SBNF,201406251000,Partly Cloudy,100,19,20,80,4,1010.4 
SBNF,201406250900,Light Rain,100,19,20,80,4,1010.4 
SBNF,201406250300,Mostly Cloudy,100,19,20,80,4,1010.4 
SBNF,201406250200,Mostly Cloudy,100,19,20,80,4,1010.4 
SBNF,201406250100,Partly Cloudy,94,19,20,80,4,1010.4 
SBNF,201406250000,Fair,94,21,19,90,15,1008.4 
SBNF,201406242300,Fair,88,22,19,160,13,1008.4 
SBNF,201406242200,Fair,83,23,19,150,9,1009.4 
SBNF,201406242100,Fair,88,23,19,150,9,1009.4 
SBNF,201406242000,Fair,78,25,19,160,11,1011.4 
SBNF,201406241900,Fair,78,26,19,170,4,1012.4 
SBNF,201406241800,Partly Cloudy,69,26,19,170,4,1012.4 
SBNF,201406241700,Fair,74,26,19,170,4,1012.4 
SBNF,201406241600,Partly Cloudy,74,25,19,160,11,1011.4 
SBNF,201406241500,Partly Cloudy,78,24,20,130,9,1010.4 
SBNF,201406241400,Fair,94,21,19,90,15,1008.4 
SBNF,201406241330,Partly Cloudy,100,20,19,100,13,1009.4 
SBNF,201406241300,Mostly Cloudy,100,20,19,100,13,1009.4 
SBNF,201406241200,Fog,100,18,20,200,4,1009.4 
SBNF,201406241145,Fog,100,18,20,200,4,1009.4 
SBNF,201406241100,Fog,100,18,20,200,4,1009.4 
SBNF,201406241000,Fog,100,18,20,200,4,1009.4 
SBNF,201406240925,Fog,100,18,20,200,4,1009.4 
SBNF,201406240900,Fog,100,18,20,200,4,1009.4 
SBNF,201406240300,Light Rain,100,19,20,80,4,1010.4 
SBNF,201406240220,Light Rain,100,19,20,80,4,1010.4 
SBNF,201406240200,Partly Cloudy,100,19,20,80,4,1010.4 
SBNF,201406240100,Fair,94,19,20,80,4,1010.4 
SBNF,201406240000,Fair,94,20,19,100,13,1009.4 
SBNF,201406232300,Fair,94,19,20,80,4,1010.4 
