station_id, obs_time, wx, rh, t, td, wdir, wspeed, pressure
SBBH,201307010931,Fair,68,21,16,10,6,911.71 
SBBH,201306302028,Fair,48,27,17,160,6,912.6 
SBBH,201306302000,Fair,39,28,18,120,11,913.5 
SBBH,201306301900,Fair,37,30,18,90,7,913.5 
SBBH,201306301800,Fair,40,29,18,120,13,914.39 
SBBH,201306301700,Fair,38,31,18,40,7,913.5 
SBBH,201306301600,Fair,37,30,18,90,7,913.5 
SBBH,201306301500,Fair,42,29,18,120,13,914.39 
SBBH,201306301400,Fair,42,28,18,120,11,913.5 
SBBH,201306301300,Fair,61,25,17,None,None,911.71 
SBBH,201306301200,Fair,69,23,17,70,9,911.71 
SBBH,201306301100,Fair,78,21,16,10,6,911.71 
SBBH,201306301000,Fair,88,18,17,360,7,913.5 
SBBH,201306300931,Fair,88,18,17,360,7,913.5 
SBBH,201306292027,Fair,54,25,17,None,None,911.71 
SBBH,201306292000,Fair,54,25,17,None,None,911.71 
SBBH,201306291900,Fair,51,26,16,120,6,911.71 
SBBH,201306291800,Mostly Cloudy,51,27,17,160,6,912.6 
SBBH,201306291700,Mostly Cloudy,48,27,17,160,6,912.6 
SBBH,201306291600,Fair,51,27,17,160,6,912.6 
SBBH,201306291500,Mostly Cloudy,54,26,16,120,6,911.71 
SBBH,201306291400,Fair,54,25,17,None,None,911.71 
SBBH,201306291300,Fair,65,23,17,70,9,911.71 
SBBH,201306291200,Fair,69,22,17,40,6,911.71 
SBBH,201306291100,Fair,78,21,16,10,6,911.71 
SBBH,201306291000,Fair,83,19,16,40,7,913.5 
SBBH,201306290931,Fair,83,19,16,40,7,913.5 
SBBH,201306282027,Fair,51,26,16,120,6,911.71 
SBBH,201306282000,Fair,51,27,17,160,6,912.6 
SBBH,201306281900,Fair,48,28,18,120,11,913.5 
SBBH,201306281800,Partly Cloudy,48,28,18,120,11,913.5 
SBBH,201306281700,Partly Cloudy,48,27,17,160,6,912.6 
SBBH,201306281600,Partly Cloudy,48,27,17,160,6,912.6 
SBBH,201306281500,Fair,48,27,17,160,6,912.6 
SBBH,201306281400,Fair,57,25,17,None,None,911.71 
SBBH,201306281300,Fair,61,24,16,90,4,911.71 
SBBH,201306281200,Fair,73,22,17,40,6,911.71 
SBBH,201306281100,Fair,83,20,17,30,9,911.71 
SBBH,201306281000,Fair,88,18,17,360,7,913.5 
SBBH,201306280927,Fair,83,18,17,360,7,913.5 
SBBH,201306272027,Fair,51,26,16,120,6,911.71 
SBBH,201306272000,Partly Cloudy,51,26,16,120,6,911.71 
SBBH,201306271900,Partly Cloudy,48,27,17,160,6,912.6 
SBBH,201306271800,Partly Cloudy,48,27,17,160,6,912.6 
SBBH,201306271700,Partly Cloudy,51,27,17,160,6,912.6 
SBBH,201306271600,Partly Cloudy,51,27,17,160,6,912.6 
SBBH,201306271500,Fair,57,26,16,120,6,911.71 
SBBH,201306271400,Fair,57,25,17,None,None,911.71 
SBBH,201306271300,Fair,65,23,17,70,9,911.71 
SBBH,201306271200,Fair,73,22,17,40,6,911.71 
SBBH,201306271100,Fair,83,20,17,30,9,911.71 
SBBH,201306271000,Fair,94,17,17,130,4,914.39 
SBBH,201306270931,Fair,88,17,17,130,4,914.39 
SBBH,201306262026,Partly Cloudy,53,24,16,90,4,911.71 
SBBH,201306262000,Partly Cloudy,50,25,17,None,None,911.71 
SBBH,201306261900,Partly Cloudy,51,26,16,120,6,911.71 
SBBH,201306261800,Partly Cloudy,48,27,17,160,6,912.6 
SBBH,201306261700,Partly Cloudy,51,26,16,120,6,911.71 
SBBH,201306261600,Fair,51,26,16,120,6,911.71 
SBBH,201306261500,Fair,54,25,17,None,None,911.71 
SBBH,201306261400,Fair,61,23,17,70,9,911.71 
SBBH,201306261300,Fair,68,21,16,10,6,911.71 
SBBH,201306261200,Fair,78,19,16,40,7,913.5 
SBBH,201306261100,Fair,78,19,16,40,7,913.5 
SBBH,201306261000,Fair,68,16,17,120,13,914.39 
SBBH,201306260930,Fair,88,16,17,120,13,914.39 
SBBH,201306252026,Fair,68,21,16,10,6,911.71 
SBBH,201306252000,Mostly Cloudy,64,22,17,40,6,911.71 
SBBH,201306251900,Mostly Cloudy,57,23,17,70,9,911.71 
SBBH,201306251800,Mostly Cloudy,53,24,16,90,4,911.71 
SBBH,201306251700,Mostly Cloudy,53,24,16,90,4,911.71 
SBBH,201306251600,Mostly Cloudy,50,25,17,None,None,911.71 
SBBH,201306251500,Mostly Cloudy,53,24,16,90,4,911.71 
SBBH,201306251400,Mostly Cloudy,57,23,17,70,9,911.71 
SBBH,201306251300,Partly Cloudy,64,21,16,10,6,911.71 
SBBH,201306251200,Fair,78,20,17,30,9,911.71 
SBBH,201306251100,Fair,78,19,16,40,7,913.5 
SBBH,201306251000,Fair,83,18,17,360,7,913.5 
SBBH,201306250930,Fair,88,18,17,360,7,913.5 
SBBH,201306242026,Fair,68,21,16,10,6,911.71 
SBBH,201306242000,Partly Cloudy,73,21,16,10,6,911.71 
SBBH,201306241900,Partly Cloudy,65,23,17,70,9,911.71 
SBBH,201306241800,Partly Cloudy,61,24,16,90,4,911.71 
SBBH,201306241700,Partly Cloudy,61,24,16,90,4,911.71 
SBBH,201306241600,Fair,65,23,17,70,9,911.71 
SBBH,201306241500,Mostly Cloudy,69,22,17,40,6,911.71 
SBBH,201306241400,Mostly Cloudy,78,20,17,30,9,911.71 
SBBH,201306241300,Mostly Cloudy,73,21,16,10,6,911.71 
SBBH,201306241200,Mostly Cloudy,83,20,17,30,9,911.71 
SBBH,201306241100,Mostly Cloudy,83,19,16,40,7,913.5 
SBBH,201306241000,Mostly Cloudy,83,19,16,40,7,913.5 
SBBH,201306240930,Mostly Cloudy,83,19,16,40,7,913.5 
SBBH,201306232026,Partly Cloudy,65,25,17,None,None,911.71 
SBBH,201306232000,Partly Cloudy,57,26,16,120,6,911.71 
SBBH,201306231900,Partly Cloudy,51,27,17,160,6,912.6 
SBBH,201306231800,Partly Cloudy,48,29,18,120,13,914.39 
SBBH,201306231700,Partly Cloudy,42,29,18,120,13,914.39 
SBBH,201306231600,Partly Cloudy,42,29,18,120,13,914.39 
SBBH,201306231500,Fair,48,29,18,120,13,914.39 
SBBH,201306231400,Fair,51,28,18,120,11,913.5 
SBBH,201306231300,Fair,57,26,16,120,6,911.71 
SBBH,201306231200,Fair,69,24,16,90,4,911.71 
SBBH,201306231100,Fair,78,21,16,10,6,911.71 
SBBH,201306231000,Fair,78,20,17,30,9,911.71 
SBBH,201306230930,Fair,78,20,17,30,9,911.71 
SBBH,201306222025,Fair,57,25,17,None,None,911.71 
SBBH,201306222000,Fair,54,26,16,120,6,911.71 
SBBH,201306221900,Partly Cloudy,54,26,16,120,6,911.71 
SBBH,201306221800,Partly Cloudy,48,28,18,120,11,913.5 
SBBH,201306221700,Partly Cloudy,51,28,18,120,11,913.5 
SBBH,201306221600,Partly Cloudy,48,28,18,120,11,913.5 
SBBH,201306221500,Partly Cloudy,54,27,17,160,6,912.6 
SBBH,201306221400,Partly Cloudy,57,26,16,120,6,911.71 
SBBH,201306221300,Partly Cloudy,57,25,17,None,None,911.71 
SBBH,201306221200,Partly Cloudy,61,24,16,90,4,911.71 
SBBH,201306221100,Fair,73,21,16,10,6,911.71 
SBBH,201306221000,Fair,78,19,16,40,7,913.5 
SBBH,201306220930,Fair,83,18,17,360,7,913.5 
SBBH,201306212025,Fair,50,25,17,None,None,911.71 
SBBH,201306212000,Fair,50,25,17,None,None,911.71 
SBBH,201306211900,Partly Cloudy,51,26,16,120,6,911.71 
SBBH,201306211800,Partly Cloudy,47,26,16,120,6,911.71 
SBBH,201306211700,Partly Cloudy,47,26,16,120,6,911.71 
SBBH,201306211600,Partly Cloudy,51,27,17,160,6,912.6 
SBBH,201306211500,Fair,57,25,17,None,None,911.71 
SBBH,201306211400,Fair,69,22,17,40,6,911.71 
SBBH,201306211300,Fair,69,22,17,40,6,911.71 
SBBH,201306211200,Fair,73,21,16,10,6,911.71 
SBBH,201306211100,Fair,83,19,16,40,7,913.5 
SBBH,201306211000,Fair,88,16,17,120,13,914.39 
SBBH,201306210929,Fair,82,17,17,130,4,914.39 
SBBH,201306202025,Fair,43,22,17,40,6,911.71 
SBBH,201306202000,Fair,38,24,16,90,4,911.71 
SBBH,201306201900,Fair,36,26,16,120,6,911.71 
SBBH,201306201800,Fair,34,27,17,160,6,912.6 
SBBH,201306201700,Partly Cloudy,37,27,17,160,6,912.6 
SBBH,201306201600,Partly Cloudy,42,27,17,160,6,912.6 
SBBH,201306201500,Partly Cloudy,39,26,16,120,6,911.71 
SBBH,201306201400,Fair,54,25,17,None,None,911.71 
SBBH,201306201300,Fair,65,23,17,70,9,911.71 
SBBH,201306201200,Fair,73,22,17,40,6,911.71 
SBBH,201306201100,Fair,88,19,16,40,7,913.5 
SBBH,201306201000,Fair,88,18,17,360,7,913.5 
SBBH,201306200929,Fair,88,18,17,360,7,913.5 
SBBH,201306192025,Fair,53,24,16,90,4,911.71 
SBBH,201306192000,Fair,47,25,17,None,None,911.71 
SBBH,201306191900,Fair,48,27,17,160,6,912.6 
SBBH,201306191800,Partly Cloudy,45,27,17,160,6,912.6 
SBBH,201306191700,Partly Cloudy,54,25,17,None,None,911.71 
SBBH,201306191600,Mostly Cloudy,48,27,17,160,6,912.6 
SBBH,201306191500,Mostly Cloudy,57,25,17,None,None,911.71 
SBBH,201306191400,Partly Cloudy,65,24,16,90,4,911.71 
SBBH,201306191300,Fair,69,23,17,70,9,911.71 
SBBH,201306191200,Fair,69,22,17,40,6,911.71 
SBBH,201306191100,Fair,78,20,17,30,9,911.71 
SBBH,201306191000,Fair,78,19,16,40,7,913.5 
SBBH,201306190929,Fair,83,18,17,360,7,913.5 
SBBH,201306182025,Fair,36,25,17,None,None,911.71 
SBBH,201306182000,Fair,36,26,16,120,6,911.71 
SBBH,201306181900,Fair,45,27,17,160,6,912.6 
SBBH,201306181800,Fair,45,27,17,160,6,912.6 
SBBH,201306181700,Partly Cloudy,48,27,17,160,6,912.6 
SBBH,201306181600,Partly Cloudy,45,28,18,120,11,913.5 
SBBH,201306181500,Partly Cloudy,48,27,17,160,6,912.6 
SBBH,201306181400,Fair,61,24,16,90,4,911.71 
SBBH,201306181300,Fair,57,25,17,None,None,911.71 
SBBH,201306181200,Fair,65,23,17,70,9,911.71 
SBBH,201306181100,Fair,83,20,17,30,9,911.71 
SBBH,201306181000,Fair,94,17,17,130,4,914.39 
SBBH,201306180929,Fair,94,17,17,130,4,914.39 
SBBH,201306172024,Partly Cloudy,57,24,16,90,4,911.71 
SBBH,201306172000,Fair,54,25,17,None,None,911.71 
SBBH,201306171900,Partly Cloudy,54,26,16,120,6,911.71 
SBBH,201306171800,Mostly Cloudy,57,25,17,None,None,911.71 
SBBH,201306171700,Partly Cloudy,51,26,16,120,6,911.71 
SBBH,201306171600,Partly Cloudy,54,25,17,None,None,911.71 
SBBH,201306171500,Partly Cloudy,61,24,16,90,4,911.71 
SBBH,201306171400,Mostly Cloudy,65,23,17,70,9,911.71 
SBBH,201306171300,Fair,64,22,17,40,6,911.71 
SBBH,201306171200,Fair,68,21,16,10,6,911.71 
SBBH,201306171100,Fair,49,19,16,40,7,913.5 
SBBH,201306171000,Fair,88,17,17,130,4,914.39 
SBBH,201306170928,Fair,88,17,17,130,4,914.39 
SBBH,201306162024,Fair,64,21,16,10,6,911.71 
SBBH,201306162000,Fair,64,22,17,40,6,911.71 
SBBH,201306161900,Fair,57,24,16,90,4,911.71 
SBBH,201306161800,Fair,57,24,16,90,4,911.71 
SBBH,201306161700,Fair,57,24,16,90,4,911.71 
SBBH,201306161600,Fair,53,24,16,90,4,911.71 
SBBH,201306161500,Fair,57,23,17,70,9,911.71 
SBBH,201306161400,Partly Cloudy,61,23,17,70,9,911.71 
SBBH,201306161300,Fair,64,22,17,40,6,911.71 
SBBH,201306161200,Fair,73,20,17,30,9,911.71 
SBBH,201306161100,Fair,73,19,16,40,7,913.5 
SBBH,201306161000,Fair,83,18,17,360,7,913.5 
SBBH,201306160928,Fair,88,17,17,130,4,914.39 
SBBH,201306152024,Mostly Cloudy,61,23,17,70,9,911.71 
SBBH,201306152000,Mostly Cloudy,57,24,16,90,4,911.71 
SBBH,201306151900,Mostly Cloudy,54,25,17,None,None,911.71 
SBBH,201306151800,Mostly Cloudy,47,26,16,120,6,911.71 
SBBH,201306151700,Partly Cloudy,45,27,17,160,6,912.6 
SBBH,201306151600,Fair,51,27,17,160,6,912.6 
SBBH,201306151500,Fair,50,25,17,None,None,911.71 
SBBH,201306151400,Fair,54,25,17,None,None,911.71 
SBBH,201306151200,Fair,64,22,17,40,6,911.71 
SBBH,201306151100,Fair,78,20,17,30,9,911.71 
SBBH,201306151000,Fair,94,16,17,120,13,914.39 
SBBH,201306150928,Fair,94,16,17,120,13,914.39 
SBBH,201306142024,Fair,61,23,17,70,9,911.71 
SBBH,201306142000,Partly Cloudy,73,24,16,90,4,911.71 
SBBH,201306141900,Partly Cloudy,50,25,17,None,None,911.71 
SBBH,201306141800,Partly Cloudy,45,27,17,160,6,912.6 
SBBH,201306141700,Partly Cloudy,44,26,16,120,6,911.71 
SBBH,201306141600,Partly Cloudy,54,26,16,120,6,911.71 
SBBH,201306141500,Fair,57,25,17,None,None,911.71 
SBBH,201306141400,Fair,61,24,16,90,4,911.71 
SBBH,201306141300,Fair,65,23,17,70,9,911.71 
SBBH,201306141200,Fair,73,21,16,10,6,911.71 
SBBH,201306141100,Fair,88,19,16,40,7,913.5 
SBBH,201306141000,Fair,88,17,17,130,4,914.39 
SBBH,201306140928,Fair,88,18,17,360,7,913.5 
SBBH,201306132024,Fair,57,24,16,90,4,911.71 
SBBH,201306132000,Fair,44,26,16,120,6,911.71 
SBBH,201306131900,Fair,47,26,16,120,6,911.71 
SBBH,201306131800,Partly Cloudy,47,26,16,120,6,911.71 
SBBH,201306131700,Partly Cloudy,45,27,17,160,6,912.6 
SBBH,201306131600,Fair,42,28,18,120,11,913.5 
SBBH,201306131500,Fair,45,27,17,160,6,912.6 
SBBH,201306131400,Fair,54,25,17,None,None,911.71 
SBBH,201306131300,Fair,57,24,16,90,4,911.71 
SBBH,201306131200,Fair,64,22,17,40,6,911.71 
SBBH,201306131100,Fair,73,21,16,10,6,911.71 
SBBH,201306131000,Fair,83,18,17,360,7,913.5 
SBBH,201306130927,Fair,88,17,17,130,4,914.39 
SBBH,201306122024,Partly Cloudy,44,25,17,None,None,911.71 
SBBH,201306122000,Partly Cloudy,44,25,17,None,None,911.71 
SBBH,201306121900,Fair,42,26,16,120,6,911.71 
SBBH,201306121800,Fair,44,26,16,120,6,911.71 
SBBH,201306121700,Fair,37,27,17,160,6,912.6 
SBBH,201306121600,Fair,37,27,17,160,6,912.6 
SBBH,201306121500,Fair,44,25,17,None,None,911.71 
SBBH,201306121400,Fair,53,24,16,90,4,911.71 
SBBH,201306121300,Fair,61,23,17,70,9,911.71 
SBBH,201306121200,Fair,64,22,17,40,6,911.71 
SBBH,201306121100,Fair,78,20,17,30,9,911.71 
SBBH,201306121000,Fair,83,18,17,360,7,913.5 
SBBH,201306120927,Fair,82,17,17,130,4,914.39 
SBBH,201306112024,Fair,57,23,17,70,9,911.71 
SBBH,201306112000,Fair,50,24,16,90,4,911.71 
SBBH,201306111900,Fair,47,25,17,None,None,911.71 
SBBH,201306111800,Fair,44,26,16,120,6,911.71 
SBBH,201306111700,Fair,44,26,16,120,6,911.71 
SBBH,201306111600,Fair,47,26,16,120,6,911.71 
SBBH,201306111500,Fair,50,25,17,None,None,911.71 
SBBH,201306111400,Fair,53,24,16,90,4,911.71 
SBBH,201306111300,Fair,57,23,17,70,9,911.71 
SBBH,201306111200,Fair,60,22,17,40,6,911.71 
SBBH,201306111100,Fair,83,18,17,360,7,913.5 
SBBH,201306111000,Fair,88,16,17,120,13,914.39 
SBBH,201306110927,Fair,88,16,17,120,13,914.39 
SBBH,201306102023,Fair,60,22,17,40,6,911.71 
SBBH,201306102000,Fair,61,23,17,70,9,911.71 
SBBH,201306101900,Partly Cloudy,54,25,17,None,None,911.71 
SBBH,201306101800,Partly Cloudy,50,25,17,None,None,911.71 
SBBH,201306101700,Partly Cloudy,51,26,16,120,6,911.71 
SBBH,201306101600,Partly Cloudy,54,25,17,None,None,911.71 
SBBH,201306101500,Partly Cloudy,57,24,16,90,4,911.71 
SBBH,201306101400,Partly Cloudy,57,23,17,70,9,911.71 
SBBH,201306101300,Fair,64,22,17,40,6,911.71 
SBBH,201306101200,Fair,68,21,16,10,6,911.71 
SBBH,201306101100,Fair,78,19,16,40,7,913.5 
SBBH,201306101000,Fair,88,17,17,130,4,914.39 
SBBH,201306100926,Fair,82,17,17,130,4,914.39 
SBBH,201306092023,Fair,65,23,17,70,9,911.71 
SBBH,201306092000,Fair,65,23,17,70,9,911.71 
SBBH,201306091900,Partly Cloudy,57,24,16,90,4,911.71 
SBBH,201306091800,Partly Cloudy,54,25,17,None,None,911.71 
SBBH,201306091700,Partly Cloudy,57,24,16,90,4,911.71 
SBBH,201306091600,Partly Cloudy,61,24,16,90,4,911.71 
SBBH,201306091500,Mostly Cloudy,61,24,16,90,4,911.71 
SBBH,201306091400,Partly Cloudy,65,23,17,70,9,911.71 
SBBH,201306091300,Mostly Cloudy,78,21,16,10,6,911.71 
SBBH,201306091200,Mostly Cloudy,78,20,17,30,9,911.71 
SBBH,201306091100,Mostly Cloudy,83,19,16,40,7,913.5 
SBBH,201306091000,Mostly Cloudy,88,18,17,360,7,913.5 
SBBH,201306090926,Mostly Cloudy,88,18,17,360,7,913.5 
SBBH,201306082023,Fair,61,24,16,90,4,911.71 
SBBH,201306082000,Fair,61,24,16,90,4,911.71 
SBBH,201306081900,Fair,54,25,17,None,None,911.71 
SBBH,201306081800,Partly Cloudy,54,26,16,120,6,911.71 
SBBH,201306081700,Partly Cloudy,54,27,17,160,6,912.6 
SBBH,201306081600,Partly Cloudy,54,27,17,160,6,912.6 
SBBH,201306081500,Partly Cloudy,58,27,17,160,6,912.6 
SBBH,201306081400,Partly Cloudy,57,26,16,120,6,911.71 
SBBH,201306081300,Fair,65,24,16,90,4,911.71 
SBBH,201306081200,Fair,69,23,17,70,9,911.71 
SBBH,201306081100,Fair,73,22,17,40,6,911.71 
SBBH,201306081000,Fair,88,19,16,40,7,913.5 
SBBH,201306080926,Fair,88,18,17,360,7,913.5 
SBBH,201306072023,Fair,73,22,17,40,6,911.71 
SBBH,201306072000,Fair,69,23,17,70,9,911.71 
SBBH,201306071900,Fair,61,25,17,None,None,911.71 
SBBH,201306071800,Fair,58,27,17,160,6,912.6 
SBBH,201306071700,Fair,48,28,18,120,11,913.5 
SBBH,201306071600,Fair,51,27,17,160,6,912.6 
SBBH,201306071500,Fair,48,28,18,120,11,913.5 
SBBH,201306071400,Fair,51,27,17,160,6,912.6 
SBBH,201306071300,Fair,69,24,16,90,4,911.71 
SBBH,201306071200,Fair,78,22,17,40,6,911.71 
SBBH,201306071100,Fair,83,20,17,30,9,911.71 
SBBH,201306071000,Fair,88,18,17,360,7,913.5 
SBBH,201306070925,Fair,88,18,17,360,7,913.5 
SBBH,201306062023,Partly Cloudy,65,23,17,70,9,911.71 
SBBH,201306062000,Partly Cloudy,65,23,17,70,9,911.71 
SBBH,201306061900,Partly Cloudy,57,25,17,None,None,911.71 
SBBH,201306061800,Mostly Cloudy,61,24,16,90,4,911.71 
SBBH,201306061700,Mostly Cloudy,61,24,16,90,4,911.71 
SBBH,201306061600,Mostly Cloudy,61,25,17,None,None,911.71 
SBBH,201306061500,Fair,65,24,16,90,4,911.71 
SBBH,201306061400,Fair,69,23,17,70,9,911.71 
SBBH,201306061300,Fair,69,23,17,70,9,911.71 
SBBH,201306061200,Fair,78,20,17,30,9,911.71 
SBBH,201306061100,Fair,83,19,16,40,7,913.5 
SBBH,201306061000,Fair,94,17,17,130,4,914.39 
SBBH,201306060925,Fair,88,17,17,130,4,914.39 
SBBH,201306052000,Fair,69,22,17,40,6,911.71 
SBBH,201306051900,Partly Cloudy,65,23,17,70,9,911.71 
SBBH,201306051800,Partly Cloudy,61,24,16,90,4,911.71 
SBBH,201306051700,Partly Cloudy,65,23,17,70,9,911.71 
SBBH,201306051600,Partly Cloudy,65,23,17,70,9,911.71 
SBBH,201306051500,Partly Cloudy,61,24,16,90,4,911.71 
SBBH,201306051400,Fair,64,22,17,40,6,911.71 
SBBH,201306051300,Fair,68,21,16,10,6,911.71 
SBBH,201306051200,Fair,73,20,17,30,9,911.71 
SBBH,201306051100,Fair,78,19,16,40,7,913.5 
SBBH,201306051000,Fair,94,16,17,120,13,914.39 
SBBH,201306050925,Fair,94,15,17,120,11,913.5 
SBBH,201306042023,Mostly Cloudy,73,20,17,30,9,911.71 
SBBH,201306042000,Mostly Cloudy,73,21,16,10,6,911.71 
SBBH,201306041900,Mostly Cloudy,69,23,17,70,9,911.71 
SBBH,201306041800,Mostly Cloudy,57,24,16,90,4,911.71 
SBBH,201306041700,Mostly Cloudy,57,24,16,90,4,911.71 
SBBH,201306041600,Partly Cloudy,57,24,16,90,4,911.71 
SBBH,201306041500,Partly Cloudy,57,24,16,90,4,911.71 
SBBH,201306041400,Partly Cloudy,57,23,17,70,9,911.71 
SBBH,201306041300,Fair,60,22,17,40,6,911.71 
SBBH,201306041200,Fair,68,20,17,30,9,911.71 
SBBH,201306041100,Partly Cloudy,83,18,17,360,7,913.5 
SBBH,201306041000,Partly Cloudy,94,16,17,120,13,914.39 
SBBH,201306040924,Partly Cloudy,94,16,17,120,13,914.39 
SBBH,201306032023,Cloudy,94,18,17,360,7,913.5 
SBBH,201306032000,Cloudy,94,18,17,360,7,913.5 
SBBH,201306031900,Cloudy,94,17,17,130,4,914.39 
SBBH,201306031800,Cloudy,94,18,17,360,7,913.5 
SBBH,201306031720,Mostly Cloudy,83,21,16,10,6,911.71 
SBBH,201306031700,Mostly Cloudy,61,25,17,None,None,911.71 
SBBH,201306031600,Mostly Cloudy,61,26,16,120,6,911.71 
SBBH,201306031500,Mostly Cloudy,61,26,16,120,6,911.71 
SBBH,201306031400,Mostly Cloudy,61,26,16,120,6,911.71 
SBBH,201306031300,Fair,69,24,16,90,4,911.71 
SBBH,201306031200,Fair,69,24,16,90,4,911.71 
SBBH,201306031100,Fair,78,22,17,40,6,911.71 
SBBH,201306031000,Fair,88,19,16,40,7,913.5 
SBBH,201306030924,Fair,83,19,16,40,7,913.5 
SBBH,201306022023,Fair,65,24,16,90,4,911.71 
SBBH,201306022000,Partly Cloudy,57,25,17,None,None,911.71 
SBBH,201306021900,Partly Cloudy,57,26,16,120,6,911.71 
SBBH,201306021800,Partly Cloudy,57,26,16,120,6,911.71 
SBBH,201306021700,Partly Cloudy,54,26,16,120,6,911.71 
SBBH,201306021600,Partly Cloudy,54,27,17,160,6,912.6 
SBBH,201306021500,Partly Cloudy,54,26,16,120,6,911.71 
SBBH,201306021400,Fair,61,25,17,None,None,911.71 
SBBH,201306021300,Fair,65,24,16,90,4,911.71 
SBBH,201306021200,Fair,73,22,17,40,6,911.71 
SBBH,201306021100,Fair,88,19,16,40,7,913.5 
SBBH,201306021000,Fair,88,18,17,360,7,913.5 
SBBH,201306020924,Fair,94,17,17,130,4,914.39 
SBBH,201306012023,Fair,69,23,17,70,9,911.71 
SBBH,201306012000,Partly Cloudy,69,23,17,70,9,911.71 
SBBH,201306011900,Mostly Cloudy,61,25,17,None,None,911.71 
SBBH,201306011800,Mostly Cloudy,61,25,17,None,None,911.71 
SBBH,201306011700,Mostly Cloudy,61,25,17,None,None,911.71 
SBBH,201306011600,Partly Cloudy,58,27,17,160,6,912.6 
SBBH,201306011500,Partly Cloudy,65,24,16,90,4,911.71 
SBBH,201306011400,Fair,57,24,16,90,4,911.71 
SBBH,201306011300,Fair,69,24,16,90,4,911.71 
SBBH,201306011200,Fair,78,22,17,40,6,911.71 
SBBH,201306011100,Fair,83,21,16,10,6,911.71 
SBBH,201306011000,Fair,88,19,16,40,7,913.5 
SBBH,201306010923,Fair,94,18,17,360,7,913.5 
SBBH,201305312020,Fair,73,22,15,None,None,913.5 
SBBH,201305312000,Cloudy,73,22,15,None,None,913.5 
SBBH,201305311900,Cloudy,69,23,16,110,11,913.5 
SBBH,201305311800,Cloudy,65,24,15,120,17,914.39 
SBBH,201305311700,Partly Cloudy,65,24,15,120,17,914.39 
SBBH,201305311600,Partly Cloudy,61,25,14,20,9,913.5 
SBBH,201305311500,Partly Cloudy,65,25,14,20,9,913.5 
SBBH,201305311400,Partly Cloudy,65,24,15,120,17,914.39 
SBBH,201305311300,Fair,73,22,15,None,None,913.5 
SBBH,201305311200,Fair,88,20,12,110,13,911.71 
SBBH,201305311000,Partly Cloudy,100,16,14,140,9,913.5 
SBBH,201305310926,Partly Cloudy,94,16,14,140,9,913.5 
SBBH,201305302021,Cloudy,88,20,12,110,13,911.71 
SBBH,201305302000,Cloudy,83,20,12,110,13,911.71 
SBBH,201305301900,Fair,88,20,12,110,13,911.71 
SBBH,201305301800,Cloudy,83,20,12,110,13,911.71 
SBBH,201305301700,Cloudy,88,20,12,110,13,911.71 
SBBH,201305301600,Cloudy,88,20,12,110,13,911.71 
SBBH,201305301500,Cloudy,88,19,13,130,15,911.71 
SBBH,201305301400,Cloudy,88,19,13,130,15,911.71 
SBBH,201305301300,Cloudy,88,19,13,130,15,911.71 
SBBH,201305301243,Cloudy,94,18,13,140,13,911.71 
SBBH,201305301200,Cloudy,94,18,13,140,13,911.71 
SBBH,201305301100,Cloudy,100,17,15,80,13,912.6 
SBBH,201305301000,Cloudy,94,17,15,80,13,912.6 
SBBH,201305300925,Cloudy,94,17,15,80,13,912.6 
SBBH,201305292021,Mostly Cloudy,94,18,13,140,13,911.71 
SBBH,201305292000,Mostly Cloudy,94,18,13,140,13,911.71 
SBBH,201305291900,Mostly Cloudy,94,18,13,140,13,911.71 
SBBH,201305291800,Mostly Cloudy,88,19,13,130,15,911.71 
SBBH,201305291700,Mostly Cloudy,88,19,13,130,15,911.71 
SBBH,201305291600,Mostly Cloudy,78,21,12,90,13,912.6 
SBBH,201305291500,Cloudy,83,20,12,110,13,911.71 
SBBH,201305291400,Cloudy,88,19,13,130,15,911.71 
SBBH,201305291300,Cloudy,94,18,13,140,13,911.71 
SBBH,201305291200,Cloudy,100,17,15,80,13,912.6 
SBBH,201305291100,Cloudy,94,17,15,80,13,912.6 
SBBH,201305291000,Cloudy,94,17,15,80,13,912.6 
SBBH,201305290925,Cloudy,94,17,15,80,13,912.6 
SBBH,201305282021,Partly Cloudy,69,23,16,110,11,913.5 
SBBH,201305282000,Partly Cloudy,65,24,15,120,17,914.39 
SBBH,201305281900,Partly Cloudy,69,24,15,120,17,914.39 
SBBH,201305281800,Partly Cloudy,61,25,14,20,9,913.5 
SBBH,201305281700,Partly Cloudy,65,25,14,20,9,913.5 
SBBH,201305281600,Partly Cloudy,65,25,14,20,9,913.5 
SBBH,201305281500,Fair,65,24,15,120,17,914.39 
SBBH,201305281400,Fair,65,23,16,110,11,913.5 
SBBH,201305281300,Fair,78,21,12,90,13,912.6 
SBBH,201305281200,Fair,88,19,13,130,15,911.71 
SBBH,201305281100,Fair,94,18,13,140,13,911.71 
SBBH,201305281000,Fair,100,16,14,140,9,913.5 
SBBH,201305280925,Mostly Cloudy,94,16,14,140,9,913.5 
SBBH,201305272021,Fair,73,21,12,90,13,912.6 
SBBH,201305272000,Fair,73,21,12,90,13,912.6 
SBBH,201305271800,Mostly Cloudy,65,23,16,110,11,913.5 
SBBH,201305271700,Mostly Cloudy,65,23,16,110,11,913.5 
SBBH,201305271600,Mostly Cloudy,65,23,16,110,11,913.5 
SBBH,201305271500,Mostly Cloudy,65,23,16,110,11,913.5 
